2016-01-14,1027.0
2016-01-15,1148.0
2016-01-16,1029.0
2016-01-17,883.0
2016-01-18,900.0
2016-01-19,989.0
2016-01-20,1007.0
2016-01-21,1027.0
2016-01-22,1120.0
2016-01-23,1103.0
2016-01-24,835.0
2016-01-25,1028.0
2016-01-26,1127.0
2016-01-27,1072.0
2016-01-28,1062.0
2016-01-29,1079.0
2016-01-30,1160.0
2016-01-31,1103.0
2016-02-01,1036.0
2016-02-02,664.0
2016-02-03,805.0
2016-02-04,798.0
2016-02-05,789.0
2016-02-06,863.0
2016-02-07,660.0
2016-02-08,750.0
2016-02-09,806.0
2016-02-10,847.0
2016-02-11,784.0
2016-02-12,894.0
2016-02-13,898.0
2016-02-14,694.0
2016-02-15,773.0
2016-02-16,884.0
2016-02-17,856.0
2016-02-18,844.0
2016-02-19,846.0
2016-02-20,959.0
2016-02-21,679.0
2016-02-22,791.0
2016-02-23,873.0
2016-02-24,856.0
2016-02-25,877.0
2016-02-26,889.0
2016-02-27,947.0
2016-02-28,774.0
2016-02-29,911.0
2016-03-01,868.0
2016-03-02,874.0
2016-03-03,841.0
2016-03-04,876.0
2016-03-05,976.0
2016-03-06,897.0
2016-03-07,897.0
2016-03-08,517.0
2016-03-09,823.0
2016-03-10,933.0
2016-03-11,891.0
2016-03-12,866.0
2016-03-13,622.0
2016-03-14,780.0
2016-03-15,854.0
2016-03-16,936.0
2016-03-17,857.0
2016-03-18,909.0
2016-03-19,982.0
2016-03-20,796.0
2016-03-21,924.0
2016-03-22,970.0
2016-03-23,1040.0
2016-03-24,1039.0
2016-03-25,1173.0
2016-03-26,1011.0
2016-03-27,771.0
2016-03-28,890.0
2016-03-29,1180.0
2016-03-30,1021.0
2016-03-31,1158.0
2016-04-01,1102.0
2016-04-02,991.0
2016-04-03,751.0
2016-04-04,956.0
2016-04-05,988.0
2016-04-06,955.0
2016-04-07,1086.0
2016-04-08,1034.0
2016-04-09,981.0
2016-04-10,819.0
2016-04-11,1027.0
2016-04-12,988.0
2016-04-13,1050.0
2016-04-14,996.0
2016-04-15,1027.0
2016-04-16,973.0
2016-04-17,845.0
2016-04-18,955.0
2016-04-19,1092.0
2016-04-20,1008.0
2016-04-21,1082.0
2016-04-22,1015.0
